C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_299.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_299.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_299.jpg,0.01886792,0,0,16.72044
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_367.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_367.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_367.jpg,0.01886792,0,0,16.07349
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_437.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_437.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_437.jpg,0.01886792,0,0,15.9434
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_505.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_505.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_505.jpg,0.01886792,0,0,16.39721
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_575.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_575.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_575.jpg,0.01886792,0,0,15.75569
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_643.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_643.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_643.jpg,0.01886792,0,0,15.63745
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_716.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_716.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_716.jpg,0.01886792,0,0,15.52369
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_785.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_785.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_785.jpg,0.01886792,0,0,15.96535
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_853.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_853.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_853.jpg,0.01886792,0,0,15.34553
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\center_2017_05_09_12_17_49_920.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\left_2017_05_09_12_17_49_920.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\New_track\IMG\right_2017_05_09_12_17_49_920.jpg,0.01886792,0,0,15.22292
