C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_049.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_049.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_049.jpg,0,1,0,30.19031
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_119.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_119.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_119.jpg,0,1,0,30.1903
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_187.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_187.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_187.jpg,0,1,0,30.19037
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_254.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_254.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_254.jpg,0,1,0,30.19029
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_320.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_320.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_320.jpg,-0.009433962,1,0,30.19029
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_391.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_391.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_391.jpg,-0.03773585,1,0,30.18997
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_461.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_461.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_461.jpg,-0.05660377,1,0,30.1897
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_530.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_530.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_530.jpg,-0.05660377,1,0,30.18995
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_600.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_600.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_600.jpg,-0.05660377,1,0,30.19007
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_670.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_670.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_670.jpg,-0.05660377,1,0,30.19018
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_737.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_737.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_737.jpg,-0.05660377,1,0,30.19015
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_807.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_807.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_807.jpg,-0.05660377,1,0,30.19019
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_874.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_874.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_874.jpg,-0.05660377,1,0,30.19024
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_00_944.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_00_944.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_00_944.jpg,-0.05660377,1,0,30.19024
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_01_013.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_01_013.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_01_013.jpg,-0.05660377,1,0,30.19022
C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\center_2017_05_09_16_06_01_080.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\left_2017_05_09_16_06_01_080.jpg,C:\Users\M0J0\Documents\001_Self_Driving_Car\004_Transfer_Learning\CarND-Behavioral-Cloning-P3\windows_sim\Last_Turn\IMG\right_2017_05_09_16_06_01_080.jpg,-0.05660377,1,0,30.19023
